,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262
Beras,-0.9365942962415699,-0.925876458559824,-0.9386726329743652,-0.9342551014998276,-0.9266426583248449,-0.9777672404678158,-0.9816242525852344,-0.9343831612324468,-0.9182914007899284,-0.8876176717188896,-0.8955879959990788,-0.9168550051667689,-0.9444084397939954,-0.9255923534344759,-0.9244025505994923,-0.8670113493599789,-0.8267770048585886,-0.8084124931872987,-0.7733995348593313,-0.7668943185852966,-0.7830637342893034,-0.7705318025944715,-0.7632587908727785,-0.7589816776336301,-0.744160232931543,-0.7198880325533409,-0.7199983365515263,-0.7095927108382337,-0.7109284001553231,-0.6852523512458694,-0.6819173079498008,-0.7005788744872924,-0.6788513899869977,-0.6553610616696497,-0.6409823151763767,-0.650568308275993,-0.6722365798525636,-0.66430500470332,-0.6798718466503604,-0.7087913766809488,-0.731890832282621,-0.7352066239048503,-0.7487479580951304,-0.7687068103562128,-0.789953306514188,-0.7985698377718706,-0.8147710941444573,-0.8323053812668314,-0.8697832565053517,-0.9040965206057562,-0.9071773428806523,-0.9121898304399332,-0.9034759742757427,-0.8958998186888564,-0.8672603574769817,-0.8609946577234255,-0.8339662559091255,-0.8684836014847578,-0.8973025266710435,-0.8889792140496297,-0.8815647685521457,-0.8877224293188385,-0.872465600934414,-0.8477645334842652,-0.8597632219749464,-0.8763075015631253,-0.8816114268179839,-0.8613708037159783,-0.8354886361617925,-0.8005430567950048,-0.8091395057493151,-0.7934426563287924,-0.7935731500663368,-0.7676235475949672,-0.7541206542622598,-0.7501312850795894,-0.7286029939708673,-0.7477838819388858,-0.783073388653956,-0.7764156507533879,-0.7770882947880522,-0.8297695367641887,-0.8073721376758047,-0.7612711980628206,-0.7252343686109375,-0.6738869614766106,-0.6357198854333188,-0.6341462247751152,-0.6346026550853457,-0.6363664334703582,-0.6365616206574977,-0.6384759888387112,-0.6770126737425672,-0.697200360249761,-0.7016875389619525,-0.6778334692146358,-0.7059001112825936,-0.7331089753147358,-0.7318809521864571,-0.7233687004487561,-0.7614710964630065,-0.8000634856047038,-0.8434002574382115,-0.8430201227281489,-0.8558379639568828,-0.8358796681419416,-0.7665925837066638,-0.7683558932618582,-0.7415676522215859,-0.7337201717974472,-0.7865108301288618,-0.79555453799902,-0.831390579626535,-0.8398064766463739,-0.8565841530221496,-0.8620674763510127,-0.8582781997008361,-0.8377580022364788,-0.8585195984153848,-0.7892743699564976,-0.7526377823030235,-0.8258812001178142,-0.8258812001178142,-0.7940934961998429,-0.8577069737232192,-0.9139323379817169,-0.9594647486568544,-1.0062659367568902,-0.9946244614459064,-0.9987900471576243,-1.0008737687282416,-1.0138524406389773,-1.0174786325201635,-0.9920940540248792,-0.9378315006743231,-0.9181981291617143,-0.895003292201099,-0.8681732474750249,-0.8432880304395179,-0.8581777688947633,-0.8834929915685908,-0.8762877411060596,-0.8614252993873283,-0.8351982414127859,-0.8323240876513457,-0.8375162491414968,-0.772296509098603,-0.7654622072315054,-0.7450231919706035,-0.711643136521328,-0.7204868506606573,-0.7328914000613526,-0.7570591142970974,-0.7703976195139066,-0.7924590631814801,-0.7721901941905812,-0.7908514389457353,-0.8434559769466825,-0.8372651836389022,-0.8162453248377524,-0.8385619912978904,-0.8531669857466416,-0.8605641119351132,-0.8508228947731193,-0.8433852604328622,-0.8238133435830176,-0.8332275621441216,-0.844628550123807,-0.8561480911082375,-0.8275543679581685,-0.7889406865449329,-0.742862566327084,-0.7970344365758201,-0.7807630969365725,-0.7448682913590687,-0.7934191383707143,-0.8082388125583987,-0.8259523440910748,-0.8232336632668601,-0.8281627873771682,-0.8030570542184766,-0.7986770638796029,-0.8528819637365993,-0.818203105538123,-0.7694704283432361,-0.7645421074413479,-0.7696298402818463,-0.7861384783986781,-0.800315122512667,-0.8117333014961998,-0.7939604571847539,-0.7596330753771046,-0.7117483635249925,-0.6907756013559015,-0.6956770877229028,-0.7178996262273469,-0.7378677981940337,-0.7370108854545058,-0.7547207726686069,-0.7891694443889505,-0.8466741346092251,-0.8851780316757019,-0.8965542086414519,-0.9031087640225457,-0.8971149615905836,-0.9111139632895426,-0.9013982295960473,-0.9126827631228087,-0.9328300156053834,-0.9471289205807083,-0.8839387453908005,-0.8725427441307994,-0.8410450754795171,-0.8218727972162816,-0.8280297684746688,-0.881960317441604,-0.8926708173904946,-0.8936163502719466,-0.901713402462671,-0.9080250877366732,-0.8355667752277629,-0.7796744826953934,-0.8098883320195445,-0.8273937259858044,-0.8334673461215584,-0.8993712882348774,-0.9246067367744623,-0.8754456277314825,-0.8757446076241268,-0.8697249425841695,-0.8787621965896684,-0.853841750574242,-0.8727814844231817,-0.8740305655506633,-0.7918102130529527,-0.8097207591561725,-0.8064606085837486,-0.8158487751622313,-0.8220501801765617,-0.8122879182279384,-0.819103868776356,-0.7959618467727878,-0.7724042521192581,-0.7603352331448504,-0.7436683275614877,-0.7398101879101112,-0.7468646611255086,-0.7394742322617889,-0.7436750351408288,-0.7523559022003329,-0.7580347509344473,-0.7644927576749451,-0.7664395776273029,-0.7753582795805749,-0.7978038155646877,-0.7953457474788175,-0.7787715825397351,-0.7919274425008892,-0.8551566759229559,-0.9115695402971695,-0.9720085786956483,-0.9899848204026171
Bawang Merah,-0.08915445201357695,-0.23789113043177212,-0.26205540014787104,-0.2883588380450441,-0.3012677919548399,-0.3406674345460721,-0.3787624582799965,-0.3114174973264663,-0.34215051910235905,-0.27255560988656297,-0.14553515245898987,-0.09920745924873069,0.032354241235092486,0.17547551704020006,0.25464890393530226,0.38230838643432613,0.3416171375234159,0.4182154335296168,0.5248837913621318,0.540326639510435,0.6316158540010557,0.5883342322911522,0.7161064629923286,0.6655325330967118,0.4562949879378328,0.3996102698061807,0.28335459967985405,0.1910106340800947,0.09668678137063817,0.03618537068185815,-0.03656096045872206,0.0028605670450483353,-0.0004906177234307379,-0.09774572869037318,-0.1282225245239997,-0.12449086241988597,-0.12172198454022513,-0.08839740204367026,-0.10389251726318215,-0.09646662140313401,-0.0050791618089906536,-0.0036691534567927647,0.00357938368634574,-0.009510451152017992,0.008990588763845972,0.013916052059355003,-0.00928136315542913,-0.06506783664966476,-0.168470946111334,-0.2086990027719206,-0.26961832967917776,-0.367175613733693,-0.3758646818046371,-0.4098731073988917,-0.41727756387572607,-0.3987196501127325,-0.37682417115877603,-0.3673053456649238,-0.31715155855994187,-0.32293333444372757,-0.33281241196887407,-0.22158379149214366,-0.23787795248977986,-0.2530971039048239,-0.2782529202609231,-0.26480054563435607,-0.32639332196289716,-0.26726630410492025,-0.22248872490598565,-0.17856075303715066,-0.20849594587841225,-0.20921563739471938,-0.15364455596358384,-0.12198998427264304,-0.11816471622825399,-0.14937033935805813,-0.11601201596151832,-0.13882009446493546,-0.145630508967998,-0.12787008311815604,-0.12376125349844226,-0.07653803926228973,-0.028129607047350045,-0.016684908092633382,-0.05354878425938422,-0.10316595411558446,-0.1299735734000709,-0.1653848666599919,-0.1263691871511047,-0.1538122957531853,-0.1974421933397794,-0.2099626921700474,-0.20262172154166824,-0.17155339960611923,-0.16298166665842734,-0.23995960292317572,-0.28474892727944184,-0.32009398640692466,-0.3480190336726292,-0.41495568862951904,-0.426690458685848,-0.45173417588187287,-0.41279390190689225,-0.433954682074858,-0.45670922809911,-0.41600892163596287,-0.34888850503585594,-0.3330116327988899,-0.2593663206754204,-0.13215053941706115,0.004850569304129572,0.0024144747865382974,-0.04622444250852637,-0.0930873149320392,-0.15166046130474936,-0.17800929673947885,-0.25803356477853284,-0.2807511765887709,-0.22340792201258866,-0.1759809464400413,-0.08597922383863367,0.004367990961437274,0.004367990961437274,0.06997006847029132,0.11683966802725836,0.10788798321049684,0.008488463174814985,0.09065345301694075,0.09104960576883342,0.21387103860435538,0.24211427169974112,0.3701913854007486,0.2623358726528077,0.0919938125042713,-0.13060001609345853,-0.132468946397705,-0.17840170786226495,-0.2235086487119129,-0.227652770153291,-0.2887138454687588,-0.2330314688492645,-0.2556296858550156,-0.29730654774208815,-0.2691639272247763,-0.22799636724442804,-0.2240150966623468,-0.15510721094719176,-0.1524339313274419,-0.12538222462078463,-0.1278624755525341,-0.1082701110700627,-0.15721391456700817,-0.1500560800417934,-0.19273907087186207,-0.18896584213838852,-0.15269773378396082,-0.1767085616937036,-0.18763938170780187,-0.14611492813130678,-0.00851273120449699,0.030350917040954547,0.14660771744140025,0.09644609816300209,-0.06631031720471844,-0.16227811553418037,-0.1811279287872474,-0.19661926442387737,-0.20720833936999258,-0.21361549856919668,-0.20950331913602774,-0.1604507601217239,-0.09736082963093831,-0.012129134917927099,0.07783333645813378,0.2155726555085556,0.15659362825973502,0.12326543624270259,0.09691860320071802,0.08563092507369532,0.08106468715416024,0.06755219396146887,0.06364631852231364,0.004483709184569303,-0.027160744591713026,-0.23546028772359218,-0.2844927242060888,-0.29078839108964616,-0.30509768944838106,-0.3211204422592599,-0.3482356944440776,-0.42203086404203527,-0.42242665345156566,-0.3772274817060171,-0.39062288080605656,-0.40881743705760926,-0.4430568058354523,-0.4644160261221253,-0.4986565106334071,-0.539237398864519,-0.5817420398608304,-0.5518240563230863,-0.4716608383563938,-0.402732017056283,-0.42108817823669004,-0.4178606261838557,-0.42513579440986177,-0.43353346998271225,-0.2552497717299083,-0.124755382026252,-0.16775336656277853,-0.29247152622574124,-0.3833630257657003,-0.37375008920553354,-0.3880781983656762,-0.3722944676898725,-0.3734164770716511,-0.4250901224726417,-0.38241515057936887,-0.38474618431069285,-0.39173096682953923,-0.2729435044585895,-0.1412514673377164,0.14675193151644256,0.2095753839243354,0.5507021140105219,0.6409053541055559,0.41363218174506317,0.24115960355716531,0.27886839460656554,0.23276852288912128,0.11253983806773456,-0.00408479658583899,-0.05835535138134554,-0.08613780567704438,-0.15586721225551473,-0.26905579053509954,-0.34493283816273246,-0.4316587910443953,-0.48777160026608196,-0.4969242358343242,-0.5186360382074763,-0.49791949937547403,-0.5025409477840219,-0.44744966649571855,-0.41845744579851213,-0.3700077353970695,-0.378273743018838,-0.37967808571391226,-0.3250268951018441,-0.3191180646726009,-0.3171646032644071,-0.2905682103814371,-0.16196125023764021,-0.046992305924067446,0.0034536961712757046,0.08154462980284781,0.09637406376601605,0.0732164012520393,0.036477357295961306,-0.03225997998463024,-0.12654909505179765,-0.17724619055243365
Bawang Putih,-0.32227916752611036,-0.3211622442873782,-0.30040497090121804,-0.2662744631400626,-0.2770615698958916,0.0706612048046659,0.3596667344400742,0.24098676993363494,0.19054473616645162,0.2151719818475037,0.12130733517101931,0.08917375104607941,0.16283468313135674,0.1692436762481182,0.13956955043607433,0.08710488859895657,0.05803917659977446,0.040791456078258195,-0.016711382620639564,-0.016206557873738304,-0.1353976973229172,-0.19753785140170782,-0.23240476837764767,-0.2759185642014222,-0.32517278622532864,-0.36167420827230334,-0.3962841468524774,-0.42328680355526316,-0.424857480434079,-0.3859772872731536,-0.39030012333856534,-0.4031449146896529,-0.3848078344108421,-0.3039981837251056,-0.2608103484093348,-0.21940006064935103,-0.2127107226477341,-0.21397861693367906,-0.21790890328521742,-0.23319614271047218,-0.2714893908870165,-0.27164839699755006,-0.3047730274584845,-0.31286104824224703,-0.3219816349601541,-0.32390354900147195,-0.32319032416226434,-0.33560433813961954,-0.3988835633816577,-0.4295993610746413,-0.42996826221629564,-0.47648783127553124,-0.45368345650539016,-0.4774082143746484,-0.47331099941946564,-0.45061374774128776,-0.4262984227551342,-0.4278749493755839,-0.46599908855790323,-0.44156409726298257,-0.46628579095107975,-0.45287842643613424,-0.45844336816276926,-0.4711649040416388,-0.44229952981653614,-0.4316944011666582,-0.4250801250917217,-0.4230572938127113,-0.3562553089561143,-0.32426586678783315,-0.33992275168509734,-0.3845425776186406,-0.29610017638610725,-0.21850221796515543,-0.19798557883193565,-0.21078808368492435,-0.21464451096593337,-0.27184616454419647,-0.29996798097967353,-0.3017159264585704,-0.3092034267902529,-0.3396483964541973,-0.3155408094876657,-0.2455828465164828,-0.21058552475598005,-0.16674368291486977,-0.18134072639242052,-0.17798282815933586,-0.16449402894651807,-0.16379820000296247,-0.1683633817648937,-0.18614005865586636,-0.22539485328697326,-0.23078122615751548,-0.23036618126958994,-0.21870072337294974,-0.24463929070771312,-0.2729259648328705,-0.27142408999382994,-0.2951320687265427,-0.3376122625548331,-0.3961742116037684,-0.4521921638176186,-0.45732985011218885,-0.4767685331228898,-0.4316205540892184,-0.3336352662079894,-0.31133350796001086,-0.27431366511268535,-0.21792852560330547,-0.2873812603767632,-0.29775541534235866,-0.3567487944815132,-0.3810288367001129,-0.40483536715469814,-0.33531983804413457,-0.2944207097117703,-0.2903452902195139,-0.2957868951389621,-0.2668910320240086,-0.21853284300808506,-0.3106568117119176,-0.3106568117119176,-0.30127743155517334,-0.3803203579092172,-0.4235005908113533,-0.5508106717033108,-0.6426434631812893,-0.7075139090477239,-0.710049956339493,-0.720161569656078,-0.7283485814461971,-0.7336312618113383,-0.6445563212887537,-0.595646910869805,-0.5662403309323998,-0.5436546049543721,-0.5110079900685774,-0.4665765708104793,-0.47335324975966153,-0.5093126916838019,-0.4999284110984132,-0.5107137358644855,-0.48994977826560604,-0.4782130651626838,-0.49943679522203627,-0.42963077659553445,-0.42309275136701474,-0.4100367845314866,-0.4024514671363263,-0.4051532971181045,-0.4177925529743559,-0.4346500268823051,-0.44413785896559516,-0.42202557933305485,-0.4008315511828971,-0.44916669646373125,-0.4923163911408486,-0.4751046248914132,-0.3802818447910541,-0.394118032434918,-0.40046500326477147,-0.4157254560302222,-0.42096797252232593,-0.3941039948687237,-0.343241821360785,-0.3002718114299432,-0.282309001517507,-0.3018113328297029,-0.2653202924185183,-0.23505967018696805,-0.1813606189477293,-0.2329759941536351,-0.15858781181525752,-0.11124405557834435,-0.10639457674977619,-0.08857019501507706,-0.0954891252774036,-0.09688462236490145,-0.106952810721897,-0.07726371444641576,-0.057992675154248094,-0.10588451689713661,0.03787605944118631,0.08483181369395304,0.03753683828506245,0.025583896152427628,0.0032031253485394337,-0.013658619985756027,-0.04996771989978011,-0.054640457390760955,-0.06091197311395945,-0.026574882235872913,-0.028798818993378154,-0.03793676445188942,-0.05963410578256232,-0.08305250102183993,-0.10224444754441689,-0.1341620643878423,-0.18795407657697752,-0.28072722427365915,-0.32578899520779714,-0.3608957295155436,-0.3953387011128326,-0.37853719353509857,-0.4054018472391115,-0.3603684265076143,-0.26036284043087643,-0.24182788128842378,-0.2589999676220304,-0.12621973409468198,-0.12154852861254868,-0.1209183043526368,-0.09742121125702147,-0.15727052906753355,-0.24823645482673962,-0.29706521107541556,-0.26051546200520176,-0.2491203169799324,-0.22228340086001783,-0.06522394246575122,0.004322186845862976,-0.026994304466114484,-0.059483922293583055,-0.01619712100030947,-0.021442500349279577,-0.02262962302835371,0.04449319498322074,0.029206312460124086,0.06170739217799329,0.04296435033233195,0.044217177640870235,-0.04412956739808203,-0.048506222185525166,0.025873420069984925,-0.012232507801860628,-0.04316468057976042,-0.08332653877755732,-0.12047785196938197,-0.11239462832043953,-0.10279752153013581,-0.05428832776968346,-0.013955457815194765,0.01692611864275099,0.03946280923993775,0.04290412276182236,0.03273438391756861,0.03629982158132704,0.03165317417389961,0.01993763426214579,0.017489304207900604,0.01658882459914196,0.03658141171123386,0.026553163435409578,0.03859130069642852,0.06271001254433317,0.0763089960376655,0.075696211624674,0.030231234471310396,-0.03132850799277374,-0.12205197013879844,-0.17292311273408162
Cabai Merah,0.7354454707621746,0.6602692599738981,0.6871707968710198,0.6664318640157793,0.6715375557318347,0.7677943107433818,0.48605349639340584,0.3419287679131567,0.6807670282945355,0.31424684369941364,0.10818393414003526,-0.09322710336635576,-0.22533440577006889,-0.3657106570090151,-0.37644463251420046,-0.44538662263098694,-0.4015755115250073,-0.4223357826284308,-0.43632566156224617,-0.4524870958347734,-0.4435406330996173,-0.3545672063804842,-0.4424043743352803,-0.46193107939339223,-0.40287007519307105,-0.42447376959527594,-0.4004714945799278,-0.34928674399792653,-0.31522939555224166,-0.282544193657448,-0.23914983226462783,-0.20648093034257986,-0.2457994794387997,-0.30970477339009816,-0.3044633420226884,-0.32702904833224955,-0.2375853416987078,-0.2502794368628222,-0.1844903073822071,0.00903861018257644,0.1548325132095538,0.1860129761399046,0.17368220474387724,0.26924415157954384,0.2240402027855097,0.14613507400097026,0.16441271875331603,0.17202412793639107,0.42202231986917116,0.6047246992814191,0.5772597571336242,0.8249463058735227,0.6228095935216935,0.48136424574561326,0.2937181208042758,0.27202647383336326,0.08427585371928212,0.4555961075389744,0.5539608908090794,0.31262695142956604,0.3383972865596842,0.2584093276991476,0.18014895961670976,0.1435786087250013,0.1734172602336062,0.21587998916005452,0.26237270463569934,0.09839855774808148,0.20701832866366643,-0.09390205058122049,-0.05833505591068654,0.1802690418946626,-0.1772002097342373,-0.2702712322063498,-0.26773558493889116,-0.2635596407036395,-0.35576027942104527,-0.2919478818006181,-0.24696907549641892,-0.3350483526197077,-0.3308858962828339,-0.12062117298705526,-0.24157683236523392,-0.3465235716320584,-0.2924530198015987,-0.34306098894544584,-0.3533473072696598,-0.3546472649989729,-0.33165679681871507,-0.295670876713255,-0.2679362820061689,-0.19231629697435773,-0.0532654678873952,0.004945523517041587,0.023251359986708853,0.04113002668536776,0.2773758323214035,0.4015767436761031,0.346658660155554,0.3264160680115562,0.29124440682041086,0.2031825014895653,0.14183374287861494,-0.023295479964476368,-0.05089405723341059,-0.1040501608595051,-0.3048887776477793,-0.12365439976587993,-0.08567817831440237,-0.14114037203046667,-0.060422523800823934,0.003904891321438481,0.12143509353772508,0.09795522582636383,0.20691343968444847,0.20113480281148813,0.1723088894712521,0.12384630109627678,0.1727426408241272,-0.10639976555077403,-0.17601564440656292,0.07915329075574211,0.07915329075574211,-0.17044130819818137,-0.03993522651520979,0.19610268719831384,0.40841921828862776,0.5571594003920183,0.7788738884052107,0.872936258186773,0.8583797948283652,0.9860191758730877,1.192615722860965,0.9349789384939817,0.8337383733556377,0.6710573476729941,0.6454227254765215,0.6770507538828403,0.6098206210776148,0.6617563523950466,0.9515209755673909,0.7196901152537677,0.5406226734517143,0.437837823718469,0.44541291976166025,0.49464211481189724,0.14259586227878307,0.15896322657375736,0.061964096734981884,-0.08098142820895984,-0.10519504982097752,-0.1175120190156741,-0.08366949992250082,-0.06396702497051654,-0.05998560342681448,-0.07691025561912732,-0.08551849209720458,0.04200323714620355,0.13692496800693355,-0.011582896556938527,0.022582857834860148,0.08887503052770988,0.07685332857910182,0.14178102874493406,0.15007675346394123,0.08484876275713289,-0.11086548197813738,-0.12676243436500384,-0.0968857179302914,-0.10843666362938217,-0.124117052989579,-0.16078348934999193,0.12392111736944102,-0.09634298293958406,-0.28325285088723906,-0.19834050727427416,-0.2551760563556551,-0.3242055930077116,-0.3268142243806611,-0.3184010606129036,-0.323193689079924,-0.30612480075268034,-0.07024477722491908,-0.15150423776474525,-0.1853077878574997,-0.16269766381306702,-0.18371293286241,-0.09575056845455378,-0.10624006089339103,-0.07589167948290435,0.13401948115989343,0.210718681932514,-0.07525304777975088,-0.10235179481143632,-0.054627809214465674,0.07495970338054657,0.0875723650230285,0.03834518961365428,0.08132130941624556,0.16018905420003646,0.5844589511526553,0.746586962420638,0.7532841736399751,0.9494096929817063,0.8579389918142593,1.0774972913629286,0.8572545043689314,0.39922302199401055,0.36868690978579266,0.6891008102480664,0.7236388246475658,0.6733685137307374,0.8437366029739873,0.5984028523538485,0.7940300101260627,0.9155465644814217,1.0682704180847147,0.8102025314845211,0.7013956988318826,0.7971438649566175,0.2051082303563569,-0.1277446334443946,-0.09359209508975219,-0.056575173037173125,-0.1912857177290069,-0.03762551948081134,0.38067925130429037,0.20902071519950421,0.05263066458550279,0.010060663359450285,0.3069944063538598,0.23474163153511218,0.41791204155833084,0.43833386975593996,-0.0991665223674278,-0.0006531921641770239,0.07369651769991994,-0.06795893941284388,0.01020718955940642,-0.038013812020466116,0.04365604360269184,-0.019106745495336433,-0.03649222198880122,-0.10688800223795764,-0.19066399408830234,-0.23393450941288924,-0.27442471450465694,-0.3459108098243057,-0.40037774171066765,-0.42807955424479305,-0.3785663202006305,-0.30317102765640364,-0.3062218173891995,-0.33762982339284414,-0.3854625248549884,-0.4152569959176449,-0.4095743363380849,-0.31735373243792486,-0.05877601577996505,0.10000904285899326,0.4523807854149668,0.5692052460830186
Cabai Rawit,0.5692653526096592,0.8901098251546854,1.1078269411809887,1.3048710658143352,1.330516353901321,1.1923360209112526,0.9062206251147722,0.4340505913119435,0.10559880988499795,0.057583107626680535,0.15798555856530808,0.5303911183679627,0.7092982266216672,0.5992406909017673,0.5810483514046427,0.21915219312397052,-0.02501574544437257,-0.10177262274070478,-0.18829784164521127,-0.257684270192439,-0.1693500074418859,-0.25302397452353875,-0.30305519343030846,-0.3711392565020735,-0.34700508229890914,-0.36968435640023356,-0.2600342938746688,-0.18480626227441407,-0.04602433504358791,-0.15673842462016335,-0.1402294847031504,-0.12066391899112978,-0.18823366655625978,-0.2444866057901828,-0.26439380310893845,-0.23048910786516483,-0.22776641312595503,-0.20743792865815777,-0.19988907216104518,-0.16877550286374554,-0.23937598073984984,-0.27721764778018193,-0.27029272589276865,-0.2579299941745569,-0.12471560310873515,-0.07797616819006759,-0.06198624678804455,0.1312946423999597,0.38822413623572455,0.5134139013548433,0.5055663741230166,0.6083843654604472,0.7478384248742366,1.4220519910271785,1.4266798813136634,1.209699134432085,1.2914475926704214,1.1401734890129465,1.068902464825836,1.4200263346699418,1.59038270515093,1.6724090261680802,1.7672341852413482,1.956887363725098,1.833877289112961,1.5198816855293389,1.12846821764731,0.9217499023177543,0.4079590016607075,0.4955413641374497,0.6054279567489532,0.48503197825704913,0.4293578748600898,0.21968550971923986,0.08437139776146166,0.12641322133296737,0.10115772454519074,0.3244062428999578,0.6359577455213175,0.7614735286811539,0.8325497693848645,0.8884313446341523,0.6695778306902349,0.2567457031763229,0.0059912121374293675,-0.16933114862181742,-0.27614981448687154,-0.2652896311082776,-0.2864935226918408,-0.2477972769275586,-0.21829669457025297,-0.23643228496358187,-0.16151178241702677,-0.16178080822513885,-0.17631047174634962,-0.2491127316184119,-0.27088750875832973,-0.2838335698218705,-0.25752462144980076,-0.16468369434941083,0.1756197283986962,0.6856617767750731,1.0921087220633885,1.3914334401130737,1.5623369737174972,1.2369069003885522,0.559559199769967,0.3363375916782796,0.06230053161452007,-0.028392888004005766,0.1740216592321054,0.25608336902654955,0.47033222664805824,0.711495693262004,0.7608014579548836,0.579707902212529,0.38289590936046114,0.3138097509849882,0.25672435010053,0.08311279747426548,-0.19963631029629744,-0.0790209273932743,-0.0790209273932743,-0.1494530134096639,0.1489714594762777,0.3490781857803616,0.7925808916152348,1.1376440981527904,1.2523795708308083,1.1784663133358522,1.2559779509645175,1.2045170272961339,1.2313320692105214,0.8650216666276157,0.6259180915415875,0.6205879275495453,0.5558475274341672,0.27944528179383604,0.01099545518595365,0.23874938628693693,0.2992123004508901,0.46628376209559436,0.7061329864344216,0.5698764209095535,0.4785938297029942,0.4227219086598122,0.12556032056510158,0.10957496765931984,0.006878685828883368,-0.0310307884797944,-0.025243457344762875,0.07205055270125914,0.1404202219991619,0.3086618453817501,0.34318256139613174,0.19395980522925904,0.4296497974220415,0.9274624512390895,0.7353599453366808,0.42661343101880816,0.5305584437762475,0.4624721294980331,0.5840577017510556,0.7143740358652657,0.8013583466353719,0.6698326225691016,0.9921792772694029,1.0080326242767974,1.1020588289875313,0.7564554660682388,0.3704096631677827,0.012008023573474151,-0.008103979524809698,-0.12637338283574232,-0.2723706617962682,-0.1066801231178647,-0.05879870089236208,0.10406599281729015,0.12790369662441883,0.12649748679290354,-0.011853767650744008,-0.08397659164384226,-0.047251396791230346,-0.22370368541360267,-0.2528426882453629,-0.1532849308084541,-0.07035571441917599,0.02865653213604029,0.13835782002307676,0.25656173626990864,0.13770757018419194,-0.01257811045740694,-0.0902527150694342,-0.11310184512330634,-0.07386494555099424,-0.026833933801636622,0.1341834625352856,0.24345391877412684,0.48751025305986856,0.8437811907373696,1.0287995682546212,1.0116686598119367,1.016108458558485,1.2148458917444616,1.18309462552867,1.1647546240335953,1.2054613835163037,1.160262931801265,1.1031339168758236,1.0208820904309677,0.3908490927225711,0.3923198375104134,0.08237792129352027,0.14211520022950808,0.09556298802396836,0.526873772198672,0.8743890707835655,0.7804912178684941,0.7019631710801284,0.6433249579842849,0.2110430749847237,-0.0016808504400578237,-0.03528202952150051,-0.026033305844868865,-0.1684728712496978,-0.01739674556639664,-0.13869392670470393,-0.332033047518919,-0.2533684669764064,-0.16159753936114063,-0.17884468321728492,-0.09919794336559358,-0.05716986938274025,-0.07458165011665659,0.004685267532857708,0.21400950542672673,0.29765582680806685,0.8449902969205026,1.0988823670950183,1.111457991168791,0.944499483435018,0.6888153368543293,0.5142138358944539,0.34379539776782175,0.2692979436159241,0.15111752877079332,0.22931620690779297,0.31167777840518734,0.3444028270869702,0.4299921761362198,0.381243551460409,0.27274841293218216,0.1495707720773836,0.07233447970335712,0.1506111852082405,0.051903264936988706,-0.0496378906264426,-0.08270167592736702,0.04084964327321694,0.32014692360108027,0.6694420145490617,0.9453130162796461
