,Tanggal,Beras,Bawang Merah,Bawang Putih,Cabai Merah,Cabai Rawit,Daging Sapi,Telur Ayam,Daging Ayam,Minyak Goreng,Gula Pasir,Tahun,Minggu ke
222,2020-11-06,11600.0,36850.0,26100.0,40650.0,32100.0,121650.0,23600.0,35500.0,14200.0,13700.0,2020,45
223,2020-11-09,11600.0,36850.0,26250.0,40150.0,31400.0,121650.0,23650.0,36250.0,14250.0,13700.0,2020,46
224,2020-11-10,11600.0,35650.0,25650.0,39600.0,33850.0,121650.0,23850.0,36100.0,14250.0,13700.0,2020,46
225,2020-11-11,11600.0,36150.0,26100.0,40000.0,33400.0,121650.0,24400.0,36150.0,14650.0,13700.0,2020,46
226,2020-11-12,11600.0,36750.0,25900.0,40500.0,34100.0,121650.0,24650.0,36000.0,14750.0,13700.0,2020,46
227,2020-11-13,11600.0,35500.0,25900.0,40650.0,34250.0,121650.0,24650.0,36250.0,14750.0,13700.0,2020,46
228,2020-11-16,11600.0,35650.0,26250.0,40400.0,34000.0,121650.0,25650.0,37000.0,14900.0,13700.0,2020,47
229,2020-11-17,11600.0,35250.0,26150.0,40400.0,34350.0,121650.0,25600.0,36500.0,14900.0,13700.0,2020,47
230,2020-11-18,11600.0,35850.0,26500.0,41150.0,34900.0,121650.0,25600.0,36250.0,14900.0,13700.0,2020,47
231,2020-11-19,11600.0,36000.0,26850.0,42250.0,34400.0,121650.0,25650.0,36600.0,14900.0,13700.0,2020,47
232,2020-11-20,11600.0,36750.0,26400.0,41500.0,33900.0,121650.0,25900.0,36100.0,14900.0,13700.0,2020,47
233,2020-11-23,11600.0,35650.0,26750.0,40900.0,38400.0,121650.0,25900.0,35600.0,14850.0,13700.0,2020,48
234,2020-11-24,11600.0,35400.0,26850.0,40250.0,39900.0,121650.0,26000.0,35000.0,14850.0,13700.0,2020,48
235,2020-11-25,11600.0,34650.0,26650.0,42350.0,41600.0,121650.0,26000.0,35600.0,14850.0,13700.0,2020,48
236,2020-11-26,11600.0,33900.0,26500.0,41750.0,40100.0,121650.0,25900.0,36100.0,14850.0,13700.0,2020,48
237,2020-11-27,11600.0,34250.0,26250.0,44400.0,43500.0,121650.0,25650.0,36000.0,14850.0,13700.0,2020,48
238,2020-11-30,11600.0,32900.0,25650.0,49600.0,47900.0,121650.0,26000.0,35250.0,14850.0,13700.0,2020,49
239,2020-12-01,11600.0,32750.0,25900.0,50900.0,49650.0,121650.0,26000.0,35350.0,14850.0,13700.0,2020,49
240,2020-12-02,11600.0,32600.0,26000.0,51650.0,50100.0,121650.0,25900.0,35400.0,14850.0,13700.0,2020,49
241,2020-12-03,11600.0,33750.0,26150.0,52100.0,50500.0,121650.0,25900.0,34400.0,14850.0,13700.0,2020,49
242,2020-12-04,11600.0,33900.0,26750.0,52500.0,53400.0,121650.0,26000.0,34350.0,14850.0,13700.0,2020,49
243,2020-12-07,11600.0,33600.0,26400.0,57750.0,54350.0,121650.0,26400.0,35100.0,14850.0,13700.0,2020,50
244,2020-12-08,11600.0,33500.0,26600.0,58650.0,54350.0,121650.0,26400.0,35650.0,14850.0,13700.0,2020,50
245,2020-12-09,,,,,,,,,,,2020,50
246,2020-12-10,11600.0,33850.0,27000.0,59350.0,56350.0,121650.0,27100.0,36350.0,14850.0,13700.0,2020,50
247,2020-12-11,11600.0,32650.0,25900.0,59850.0,59100.0,121650.0,27500.0,36750.0,14850.0,13700.0,2020,50
248,2020-12-14,11600.0,32150.0,26650.0,56600.0,55850.0,121650.0,28500.0,37600.0,14850.0,13700.0,2020,51
249,2020-12-15,11600.0,32150.0,26250.0,55850.0,55350.0,121650.0,28600.0,38000.0,14850.0,13700.0,2020,51
250,2020-12-16,11600.0,31600.0,26900.0,56900.0,54650.0,121650.0,28350.0,37100.0,14850.0,13700.0,2020,51
251,2020-12-17,11600.0,31600.0,26250.0,59650.0,55500.0,121650.0,28500.0,37250.0,14850.0,13700.0,2020,51
252,2020-12-18,11600.0,30100.0,26500.0,60900.0,57350.0,121650.0,28400.0,37150.0,14850.0,13700.0,2020,51
253,2020-12-21,11600.0,29750.0,26100.0,66650.0,60250.0,121650.0,28500.0,37400.0,14850.0,13700.0,2020,52
254,2020-12-22,11600.0,29400.0,25600.0,68850.0,61350.0,121650.0,28500.0,37400.0,14850.0,13700.0,2020,52
255,2020-12-23,11600.0,28500.0,25350.0,67750.0,60650.0,121650.0,28500.0,36650.0,14850.0,13700.0,2020,52
256,2020-12-24,,,,,,,,,,,2020,52
257,2020-12-25,,,,,,,,,,,2020,52
258,2020-12-28,11600.0,28850.0,25900.0,61400.0,62150.0,121650.0,27500.0,36750.0,14850.0,13700.0,2020,53
259,2020-12-29,11600.0,28650.0,26500.0,60900.0,64650.0,121650.0,27350.0,37100.0,14850.0,13700.0,2020,53
260,2020-12-30,11600.0,28150.0,25750.0,59600.0,67150.0,121650.0,27150.0,37850.0,14850.0,13700.0,2020,53
261,2020-12-31,,,,,,,,,,,2020,53
262,2021-01-01,,,,,,,,,,,2021,53
263,2021-01-04,11600.0,28850.0,26650.0,60500.0,93500.0,121650.0,25350.0,36600.0,14850.0,13700.0,2021,54
264,2021-01-05,11600.0,29000.0,26750.0,62000.0,94000.0,121650.0,25100.0,36900.0,14850.0,13700.0,2021,54
265,2021-01-06,11600.0,28900.0,26150.0,59100.0,93350.0,121650.0,25000.0,37600.0,14850.0,13700.0,2021,54
266,2021-01-07,11600.0,28750.0,26150.0,59600.0,92900.0,121650.0,25000.0,37500.0,14850.0,13700.0,2021,54
267,2021-01-08,11600.0,28500.0,26350.0,60500.0,94400.0,121650.0,24150.0,37150.0,14850.0,13700.0,2021,54
268,2021-01-11,11600.0,27250.0,25750.0,53400.0,90850.0,121650.0,24100.0,36500.0,14900.0,13700.0,2021,55
269,2021-01-12,11600.0,27150.0,25250.0,51900.0,92350.0,121650.0,24100.0,36900.0,14900.0,13700.0,2021,55
270,2021-01-13,11600.0,27150.0,25250.0,51250.0,93250.0,121650.0,23900.0,37000.0,14900.0,13700.0,2021,55
271,2021-01-14,11600.0,27500.0,25250.0,50900.0,91000.0,121650.0,23900.0,36600.0,14900.0,13700.0,2021,55
272,2021-01-15,11600.0,27650.0,25400.0,53600.0,91750.0,121650.0,23850.0,36850.0,14900.0,13700.0,2021,55
273,2021-01-18,11600.0,27750.0,25500.0,52350.0,82250.0,121650.0,23600.0,36850.0,14900.0,13700.0,2021,56
274,2021-01-19,11600.0,27000.0,25150.0,52600.0,80500.0,121650.0,23250.0,36750.0,14900.0,13700.0,2021,56
275,2021-01-20,11600.0,27000.0,25600.0,49500.0,78100.0,121650.0,23350.0,36350.0,14900.0,13700.0,2021,56
276,2021-01-21,11600.0,26850.0,25400.0,47500.0,79650.0,121650.0,23000.0,36250.0,14900.0,13700.0,2021,56
277,2021-01-22,11600.0,26900.0,25150.0,46000.0,84650.0,121650.0,22900.0,36500.0,14900.0,13700.0,2021,56
278,2021-01-25,11600.0,27250.0,25600.0,43150.0,87000.0,125000.0,22600.0,37150.0,14900.0,13700.0,2021,57
279,2021-01-26,11600.0,27600.0,26000.0,42400.0,86000.0,125000.0,22400.0,37350.0,14900.0,13700.0,2021,57
280,2021-01-27,11600.0,27600.0,26100.0,43000.0,88150.0,127900.0,22100.0,37000.0,14900.0,13700.0,2021,57
281,2021-01-28,11600.0,27900.0,26400.0,44250.0,87150.0,127900.0,22250.0,37150.0,14900.0,13700.0,2021,57
282,2021-01-29,11600.0,28500.0,26000.0,47600.0,85600.0,127900.0,22150.0,36850.0,14900.0,13700.0,2021,57
283,2021-02-01,11600.0,28750.0,26350.0,58350.0,83750.0,127900.0,21400.0,36500.0,14900.0,13700.0,2021,58
284,2021-02-02,11600.0,29400.0,27500.0,56400.0,84000.0,127900.0,21400.0,36000.0,14900.0,13700.0,2021,58
285,2021-02-03,11600.0,29900.0,27750.0,59150.0,84250.0,127900.0,21850.0,36000.0,14900.0,13700.0,2021,58
286,2021-02-04,11600.0,29500.0,27000.0,60600.0,81350.0,127900.0,22250.0,36100.0,14900.0,13700.0,2021,58
287,2021-02-05,11600.0,29400.0,27600.0,58500.0,81150.0,127900.0,22600.0,36150.0,14900.0,13700.0,2021,58
288,2021-02-08,11600.0,30650.0,26650.0,64150.0,81500.0,127900.0,24000.0,37350.0,14900.0,13700.0,2021,59
289,2021-02-09,11600.0,31100.0,26500.0,64100.0,81100.0,127900.0,24100.0,38100.0,14900.0,13700.0,2021,59
290,2021-02-10,11600.0,33000.0,27000.0,59750.0,80600.0,127900.0,24150.0,37850.0,14900.0,13700.0,2021,59
291,2021-02-11,11600.0,33500.0,27100.0,63150.0,80600.0,127900.0,24150.0,37400.0,14900.0,13700.0,2021,59
292,2021-02-12,,,,,,,,,,,2021,59
293,2021-02-15,11600.0,33500.0,28100.0,57400.0,95500.0,128750.0,24900.0,37750.0,14900.0,13700.0,2021,60
294,2021-02-16,11600.0,32500.0,28650.0,56150.0,98000.0,128750.0,24900.0,37650.0,14900.0,13700.0,2021,60
295,2021-02-17,11600.0,32600.0,28600.0,54600.0,96350.0,129600.0,25100.0,37750.0,14900.0,13700.0,2021,60
296,2021-02-18,11600.0,32850.0,28400.0,56600.0,98650.0,129600.0,25150.0,37850.0,14900.0,13700.0,2021,60
297,2021-02-19,11600.0,32000.0,27600.0,57100.0,99650.0,129600.0,25100.0,37850.0,14900.0,13700.0,2021,60
298,2021-02-22,11600.0,32500.0,27850.0,59150.0,108750.0,129600.0,24850.0,37750.0,14900.0,13700.0,2021,61
299,2021-02-23,11600.0,33100.0,28100.0,59350.0,109000.0,129600.0,24850.0,37850.0,14900.0,13700.0,2021,61
300,2021-02-24,11600.0,33000.0,27400.0,58600.0,108400.0,129600.0,24850.0,37000.0,14900.0,13700.0,2021,61
301,2021-02-25,11600.0,33400.0,27600.0,59600.0,108650.0,129600.0,24750.0,37100.0,14900.0,13700.0,2021,61
302,2021-02-26,11600.0,33100.0,28100.0,59400.0,105650.0,129600.0,24600.0,37250.0,14900.0,13700.0,2021,61
303,2021-03-01,11600.0,37250.0,28750.0,57600.0,109000.0,129600.0,24500.0,36750.0,14900.0,13700.0,2021,62
304,2021-03-02,11600.0,37250.0,28850.0,56350.0,112650.0,129600.0,24150.0,37100.0,14900.0,13700.0,2021,62
305,2021-03-03,11600.0,38900.0,29000.0,56900.0,115750.0,129600.0,23900.0,36900.0,14900.0,13700.0,2021,62
306,2021-03-04,11600.0,38650.0,29000.0,58250.0,113500.0,129600.0,23850.0,37350.0,14900.0,13700.0,2021,62
307,2021-03-05,11600.0,38000.0,28600.0,56100.0,114600.0,129600.0,24150.0,37150.0,14900.0,13700.0,2021,62
308,2021-03-08,11600.0,37400.0,28500.0,55250.0,116500.0,129600.0,24100.0,37150.0,14900.0,13700.0,2021,63
309,2021-03-09,11600.0,37250.0,28500.0,54600.0,117100.0,129600.0,24100.0,37000.0,14900.0,13700.0,2021,63
310,2021-03-10,11600.0,37600.0,28100.0,53000.0,120250.0,129600.0,24250.0,37500.0,14900.0,13700.0,2021,63
311,2021-03-11,,,,,,,,,,,2021,63
312,2021-03-12,11600.0,37150.0,28500.0,54400.0,121000.0,129600.0,24350.0,37350.0,14900.0,13700.0,2021,63
313,2021-03-15,11600.0,37650.0,28000.0,53500.0,130400.0,129600.0,23400.0,37350.0,14900.0,13700.0,2021,64
314,2021-03-16,11600.0,37850.0,27850.0,53850.0,133900.0,129600.0,23350.0,36900.0,15050.0,13700.0,2021,64
315,2021-03-17,11600.0,37600.0,28000.0,55350.0,134400.0,129600.0,23250.0,37150.0,15150.0,13700.0,2021,64
316,2021-03-18,11600.0,36900.0,27850.0,54500.0,134500.0,129600.0,23100.0,37150.0,15150.0,13700.0,2021,64
317,2021-03-19,11600.0,36850.0,27900.0,55600.0,132500.0,129600.0,23000.0,37150.0,15400.0,13700.0,2021,64
318,2021-03-22,11550.0,36000.0,28850.0,53650.0,129500.0,129600.0,22500.0,37150.0,15400.0,13700.0,2021,65
319,2021-03-23,11500.0,35900.0,29000.0,54400.0,126150.0,129600.0,22500.0,37350.0,15400.0,13700.0,2021,65
320,2021-03-24,11500.0,36100.0,28850.0,54400.0,123000.0,129600.0,22350.0,37350.0,15400.0,13700.0,2021,65
321,2021-03-25,11500.0,35350.0,28650.0,54400.0,120150.0,129600.0,22150.0,37350.0,15400.0,13700.0,2021,65
322,2021-03-26,11500.0,34900.0,28850.0,55150.0,117850.0,129600.0,22100.0,37100.0,15400.0,13700.0,2021,65
323,2021-03-29,11500.0,35850.0,28850.0,53650.0,108850.0,129600.0,21400.0,37900.0,15400.0,13700.0,2021,66
324,2021-03-30,11500.0,35900.0,29100.0,53400.0,104900.0,129600.0,21400.0,37650.0,15400.0,13700.0,2021,66
325,2021-03-31,11500.0,35000.0,28250.0,53100.0,101650.0,129600.0,21350.0,38600.0,15400.0,13700.0,2021,66
326,2021-04-01,11500.0,32500.0,27600.0,52400.0,96000.0,129600.0,20850.0,39350.0,15400.0,13700.0,2021,66
327,2021-04-02,,,,,,,,,,,2021,66
328,2021-04-05,11500.0,31350.0,27750.0,52600.0,84400.0,129600.0,22150.0,40100.0,15400.0,13750.0,2021,67
329,2021-04-06,11500.0,31400.0,28150.0,53150.0,83400.0,129600.0,22150.0,40150.0,15400.0,13750.0,2021,67
330,2021-04-07,11500.0,31150.0,28100.0,53100.0,83350.0,129600.0,22400.0,41900.0,15400.0,13750.0,2021,67
331,2021-04-08,11500.0,31250.0,27500.0,52650.0,84250.0,129600.0,23100.0,41750.0,15400.0,13750.0,2021,67
332,2021-04-09,11500.0,31650.0,27650.0,50600.0,81600.0,135000.0,24250.0,42100.0,15400.0,13750.0,2021,67
333,2021-04-12,11500.0,33900.0,28000.0,47100.0,77900.0,146650.0,24650.0,43600.0,15400.0,13750.0,2021,68
334,2021-04-13,11500.0,33850.0,27600.0,45750.0,78750.0,142500.0,25250.0,43250.0,15400.0,13750.0,2021,68
335,2021-04-14,11500.0,33000.0,27850.0,44100.0,78350.0,139150.0,25150.0,43900.0,15400.0,13750.0,2021,68
336,2021-04-15,11500.0,33500.0,27750.0,48900.0,78600.0,135000.0,25650.0,42900.0,15350.0,13700.0,2021,68
337,2021-04-16,11500.0,33650.0,27750.0,50000.0,75250.0,135000.0,25750.0,42650.0,15350.0,13700.0,2021,68
338,2021-04-19,11500.0,33150.0,27900.0,49600.0,56100.0,135000.0,25000.0,40650.0,15350.0,13700.0,2021,69
339,2021-04-20,11500.0,32500.0,27750.0,48650.0,55000.0,135000.0,25000.0,40150.0,15350.0,13700.0,2021,69
340,2021-04-21,11500.0,31900.0,28100.0,48100.0,54600.0,135000.0,24750.0,40000.0,15350.0,13700.0,2021,69
341,2021-04-22,11500.0,32500.0,28400.0,47400.0,52850.0,135000.0,24500.0,39500.0,15350.0,13700.0,2021,69
342,2021-04-23,11500.0,32850.0,27750.0,43000.0,52750.0,135000.0,24500.0,38900.0,15350.0,13700.0,2021,69
343,2021-04-26,11500.0,33150.0,28600.0,36750.0,54900.0,136650.0,24000.0,39400.0,15350.0,13900.0,2021,70
344,2021-04-27,11500.0,33350.0,28350.0,36100.0,56400.0,136650.0,23750.0,39650.0,15350.0,13900.0,2021,70
345,2021-04-28,11500.0,33900.0,27850.0,36350.0,57000.0,136650.0,23600.0,39350.0,15350.0,13900.0,2021,70
346,2021-04-29,11500.0,32600.0,27750.0,35900.0,57650.0,135000.0,23250.0,38250.0,15350.0,13900.0,2021,70
347,2021-04-30,11500.0,32500.0,27650.0,35100.0,56600.0,135000.0,23250.0,38400.0,15350.0,13900.0,2021,70
348,2021-05-03,11500.0,32150.0,27650.0,36600.0,57850.0,135000.0,22900.0,38000.0,15350.0,13900.0,2021,71
349,2021-05-04,11500.0,32150.0,27750.0,37150.0,62400.0,135000.0,22900.0,37900.0,15650.0,13900.0,2021,71
350,2021-05-05,11500.0,32400.0,28000.0,38000.0,63400.0,135000.0,23000.0,38250.0,15650.0,13900.0,2021,71
351,2021-05-06,11500.0,32600.0,27900.0,37350.0,60100.0,135000.0,23100.0,38600.0,15650.0,13900.0,2021,71
352,2021-05-07,11500.0,32400.0,27600.0,38650.0,59150.0,135000.0,23600.0,39250.0,15650.0,13900.0,2021,71
353,2021-05-10,11500.0,35650.0,28750.0,52000.0,64650.0,159150.0,23600.0,40850.0,15750.0,13900.0,2021,72
354,2021-05-11,11500.0,37000.0,29000.0,53750.0,67000.0,165850.0,23600.0,41150.0,15750.0,13900.0,2021,72
355,2021-05-12,,,,,,,,,,,2021,72
356,2021-05-13,,,,,,,,,,,2021,72
357,2021-05-14,,,,,,,,,,,2021,72
358,2021-05-17,11500.0,35150.0,28900.0,33750.0,57850.0,144150.0,23350.0,41500.0,16050.0,13900.0,2021,73
359,2021-05-18,11500.0,34150.0,28000.0,33400.0,57350.0,142500.0,23400.0,41250.0,16150.0,13900.0,2021,73
360,2021-05-19,11500.0,34600.0,28650.0,32750.0,54350.0,139150.0,23500.0,40750.0,16150.0,13900.0,2021,73
361,2021-05-20,11500.0,33600.0,30150.0,34000.0,53650.0,136650.0,23850.0,40750.0,16150.0,13900.0,2021,73
362,2021-05-21,11500.0,34100.0,30500.0,33500.0,52350.0,136650.0,23750.0,40350.0,16150.0,13900.0,2021,73
363,2021-05-24,11500.0,33600.0,30500.0,29100.0,44650.0,135000.0,23600.0,38650.0,16350.0,13900.0,2021,74
364,2021-05-25,11500.0,32900.0,29850.0,28250.0,44600.0,135000.0,23600.0,38500.0,16350.0,13900.0,2021,74
365,2021-05-26,,,,,,,,,,,2021,74
366,2021-05-27,11500.0,33400.0,29750.0,28250.0,44600.0,133350.0,24350.0,37750.0,16350.0,13900.0,2021,74
367,2021-05-28,11500.0,33400.0,30150.0,27650.0,45650.0,133350.0,24350.0,37650.0,16350.0,13400.0,2021,74
368,2021-05-31,11500.0,33150.0,29900.0,27350.0,41500.0,133350.0,25250.0,38500.0,15900.0,13400.0,2021,75
369,2021-06-01,,,,,,,,,,,2021,75
370,2021-06-02,11500.0,33100.0,30100.0,27400.0,40000.0,133350.0,25400.0,38350.0,15900.0,13400.0,2021,75
371,2021-06-03,11500.0,32500.0,30150.0,28350.0,38150.0,133350.0,25250.0,38250.0,15900.0,13400.0,2021,75
372,2021-06-04,11500.0,32500.0,30400.0,28100.0,38750.0,133350.0,25000.0,36900.0,15900.0,13400.0,2021,75
373,2021-06-07,11500.0,32100.0,30600.0,28000.0,41350.0,133350.0,25600.0,35900.0,15900.0,13400.0,2021,76
374,2021-06-08,11500.0,31750.0,29400.0,28100.0,41500.0,133350.0,25600.0,36400.0,15900.0,13400.0,2021,76
375,2021-06-09,11500.0,31900.0,29600.0,27750.0,41400.0,133350.0,25600.0,36750.0,15900.0,13400.0,2021,76
376,2021-06-10,11500.0,31850.0,29250.0,27750.0,40750.0,133350.0,25350.0,37650.0,15900.0,13400.0,2021,76
377,2021-06-11,11500.0,30650.0,29100.0,27500.0,39500.0,133350.0,25350.0,38250.0,15900.0,13400.0,2021,76
378,2021-06-14,11500.0,32400.0,28750.0,25850.0,39900.0,133350.0,25350.0,37250.0,15900.0,13400.0,2021,77
379,2021-06-15,11500.0,32100.0,28900.0,23750.0,38650.0,133350.0,25350.0,36900.0,15900.0,13400.0,2021,77
380,2021-06-16,11500.0,32100.0,28150.0,23150.0,39350.0,133350.0,25100.0,36400.0,15900.0,13400.0,2021,77
381,2021-06-17,11500.0,31750.0,29100.0,22900.0,39900.0,133350.0,25100.0,36000.0,15900.0,13400.0,2021,77
382,2021-06-18,11500.0,32250.0,29100.0,24600.0,39350.0,133350.0,25150.0,35900.0,15900.0,13400.0,2021,77
383,2021-06-21,11500.0,30600.0,28150.0,24650.0,45650.0,133350.0,24150.0,35900.0,15900.0,13400.0,2021,78
384,2021-06-22,11500.0,32000.0,27650.0,25850.0,45100.0,133350.0,24150.0,35900.0,15900.0,13400.0,2021,78
385,2021-06-23,11500.0,32150.0,27150.0,26350.0,46250.0,133350.0,24000.0,35850.0,15900.0,13400.0,2021,78
386,2021-06-24,11500.0,32850.0,27650.0,27850.0,49500.0,133350.0,23650.0,35150.0,15900.0,13150.0,2021,78
387,2021-06-25,11500.0,32900.0,27400.0,29900.0,52350.0,133350.0,23600.0,35250.0,15900.0,13150.0,2021,78
388,2021-06-28,11500.0,33100.0,27850.0,31600.0,58650.0,133350.0,23850.0,35150.0,15900.0,13150.0,2021,79
389,2021-06-29,11500.0,33150.0,27900.0,30500.0,59750.0,133350.0,23750.0,34750.0,15900.0,13150.0,2021,79
390,2021-06-30,11500.0,33750.0,28350.0,29100.0,60000.0,133350.0,23850.0,34650.0,15900.0,13150.0,2021,79
391,2021-07-01,11500.0,33600.0,28600.0,29350.0,61600.0,133350.0,23750.0,34350.0,15900.0,13150.0,2021,79
392,2021-07-02,11500.0,33350.0,27750.0,29000.0,61150.0,133350.0,23350.0,34500.0,15900.0,13150.0,2021,79
393,2021-07-05,11500.0,34350.0,28000.0,27400.0,62750.0,133350.0,22600.0,34100.0,15900.0,13150.0,2021,80
394,2021-07-06,11500.0,33850.0,28150.0,27350.0,64500.0,133350.0,22750.0,34600.0,15900.0,13150.0,2021,80
395,2021-07-07,11500.0,34400.0,28250.0,27000.0,65750.0,133350.0,22750.0,35100.0,15900.0,13150.0,2021,80
396,2021-07-08,11500.0,34500.0,28100.0,26400.0,67850.0,133350.0,22900.0,34850.0,15900.0,13150.0,2021,80
397,2021-07-09,11500.0,33250.0,27600.0,26150.0,64250.0,133350.0,22650.0,34350.0,15900.0,13150.0,2021,80
398,2021-07-12,11500.0,34600.0,27850.0,26650.0,67250.0,133350.0,22000.0,33650.0,15900.0,13150.0,2021,81
399,2021-07-13,11500.0,34400.0,27850.0,26500.0,67250.0,133350.0,22100.0,33600.0,15900.0,13150.0,2021,81
400,2021-07-14,11500.0,34250.0,28150.0,25650.0,68250.0,133350.0,22250.0,34000.0,15900.0,13150.0,2021,81
401,2021-07-15,11500.0,34150.0,27900.0,27650.0,68350.0,133350.0,22600.0,33750.0,15900.0,13150.0,2021,81
402,2021-07-16,11500.0,34600.0,27750.0,29250.0,68500.0,133350.0,22650.0,34000.0,15900.0,13150.0,2021,81
403,2021-07-19,11500.0,38900.0,30000.0,37000.0,76250.0,144150.0,23600.0,34400.0,15900.0,13150.0,2021,82
404,2021-07-20,,,,,,,,,,,2021,82
405,2021-07-21,11500.0,39100.0,29100.0,36000.0,73150.0,135850.0,23750.0,34100.0,15900.0,13150.0,2021,82
406,2021-07-22,11500.0,37900.0,28850.0,36900.0,71750.0,133350.0,24250.0,34250.0,15900.0,13150.0,2021,82
407,2021-07-23,11500.0,38600.0,28650.0,38250.0,72350.0,133350.0,24850.0,34400.0,15900.0,13150.0,2021,82
408,2021-07-26,11500.0,38350.0,27750.0,33750.0,70650.0,133350.0,24600.0,33850.0,16300.0,13150.0,2021,83
409,2021-07-27,11500.0,38150.0,28250.0,32500.0,66850.0,133350.0,24850.0,33350.0,16300.0,13150.0,2021,83
410,2021-07-28,11500.0,38150.0,28600.0,31150.0,58650.0,133350.0,24900.0,33400.0,16300.0,13150.0,2021,83
411,2021-07-29,11500.0,38750.0,29100.0,28750.0,58600.0,133350.0,24750.0,33100.0,16300.0,13150.0,2021,83
412,2021-07-30,11500.0,37900.0,28250.0,28500.0,56350.0,133350.0,24600.0,33400.0,16300.0,13150.0,2021,83
413,2021-08-02,11500.0,37150.0,29100.0,25600.0,46000.0,133350.0,25150.0,34500.0,16300.0,13150.0,2021,84
414,2021-08-03,11500.0,37100.0,28750.0,25650.0,47150.0,133350.0,25000.0,34750.0,16300.0,13150.0,2021,84
415,2021-08-04,11500.0,36750.0,28600.0,25350.0,46350.0,133350.0,25150.0,35250.0,16500.0,13150.0,2021,84
416,2021-08-05,11500.0,36500.0,28750.0,25850.0,45850.0,133350.0,25150.0,35400.0,16500.0,13250.0,2021,84
417,2021-08-06,11500.0,35400.0,29150.0,24900.0,43600.0,133350.0,25000.0,35900.0,16500.0,13250.0,2021,84
418,2021-08-09,11500.0,34600.0,28750.0,25850.0,38100.0,133350.0,24150.0,35150.0,16500.0,13250.0,2021,85
419,2021-08-10,11500.0,35150.0,28750.0,26850.0,36900.0,133350.0,23850.0,35000.0,16500.0,13250.0,2021,85
420,2021-08-11,,,,,,,,,,,2021,85
421,2021-08-12,11500.0,33150.0,29150.0,26100.0,34600.0,133350.0,23500.0,35650.0,16500.0,13100.0,2021,85
422,2021-08-13,11500.0,33350.0,28500.0,25350.0,34650.0,133350.0,23650.0,35650.0,16500.0,13050.0,2021,85
423,2021-08-16,11500.0,31150.0,28600.0,22750.0,31400.0,133350.0,23500.0,35250.0,16500.0,13050.0,2021,86
424,2021-08-17,,,,,,,,,,,2021,86
425,2021-08-18,11500.0,30500.0,28250.0,22650.0,27600.0,133350.0,23250.0,34500.0,16500.0,13050.0,2021,86
426,2021-08-19,11500.0,30650.0,28900.0,22750.0,27400.0,133350.0,22900.0,34250.0,16500.0,13050.0,2021,86
427,2021-08-20,11500.0,30900.0,28850.0,22600.0,27850.0,133350.0,22900.0,34600.0,16500.0,13050.0,2021,86
428,2021-08-23,11500.0,29850.0,27600.0,22150.0,26400.0,133350.0,22100.0,34150.0,16500.0,13050.0,2021,87
429,2021-08-24,11500.0,29600.0,27100.0,21250.0,24250.0,133350.0,22150.0,34250.0,16500.0,13050.0,2021,87
430,2021-08-25,11500.0,28900.0,26750.0,20650.0,22750.0,133350.0,22100.0,34600.0,16500.0,13050.0,2021,87
431,2021-08-26,11500.0,28650.0,27100.0,20900.0,22600.0,133350.0,22000.0,34750.0,16500.0,13050.0,2021,87
432,2021-08-27,11500.0,26650.0,26350.0,20650.0,22750.0,133350.0,21750.0,35150.0,16500.0,13050.0,2021,87
433,2021-08-30,11500.0,27350.0,26500.0,20600.0,24150.0,133350.0,21150.0,35900.0,16500.0,13050.0,2021,88
434,2021-08-31,11400.0,27850.0,26850.0,21350.0,24650.0,133350.0,21100.0,35650.0,16500.0,13050.0,2021,88
435,2021-09-01,11400.0,28100.0,27350.0,21350.0,25000.0,133350.0,20900.0,35900.0,16500.0,13050.0,2021,88
436,2021-09-02,11400.0,26900.0,27350.0,20500.0,23100.0,133350.0,20750.0,35900.0,16500.0,13050.0,2021,88
437,2021-09-03,11400.0,26900.0,26900.0,21000.0,23150.0,133350.0,21350.0,36150.0,16500.0,13050.0,2021,88
438,2021-09-06,11650.0,28400.0,27600.0,21250.0,23650.0,133350.0,20250.0,36600.0,16500.0,13050.0,2021,89
439,2021-09-07,11700.0,28850.0,27850.0,20350.0,24250.0,133350.0,19800.0,36500.0,16500.0,12950.0,2021,89
440,2021-09-08,11700.0,29500.0,27600.0,22600.0,23250.0,133350.0,19600.0,36600.0,16900.0,12950.0,2021,89
441,2021-09-09,11700.0,29250.0,28150.0,22900.0,23000.0,133350.0,19500.0,36500.0,16900.0,12950.0,2021,89
442,2021-09-10,11700.0,29100.0,27400.0,23000.0,23650.0,133350.0,20000.0,35750.0,16900.0,12950.0,2021,89
443,2021-09-13,11700.0,27400.0,28000.0,22900.0,24400.0,133350.0,19350.0,36350.0,16900.0,12950.0,2021,90
444,2021-09-14,11700.0,27900.0,27250.0,23650.0,24850.0,133350.0,19350.0,35750.0,16900.0,12950.0,2021,90
445,2021-09-15,11700.0,27850.0,27600.0,23650.0,25000.0,133350.0,19150.0,35150.0,16900.0,12950.0,2021,90
446,2021-09-16,11700.0,28500.0,28000.0,22650.0,25000.0,133350.0,18750.0,35250.0,16900.0,12950.0,2021,90
447,2021-09-17,11700.0,29000.0,28100.0,23650.0,25400.0,133350.0,19000.0,35000.0,16900.0,12950.0,2021,90
448,2021-09-20,11700.0,27500.0,27350.0,22100.0,25600.0,133350.0,18750.0,35500.0,16900.0,12950.0,2021,91
